id_hal,Translation_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
1463380,8962,0,A Design Science Approach to Interactive Greenhouse Climate Control Using Lego Mindstorms for Sensor-Intensive Prototyping,Une approche de la science de la conception pour le contrôle interactif du climat de la serre en utilisant Lego Mindstorms pour un prototypage intensif de capteurs,Une approche de la science de la conception pour le contrôle interactif du climat de la serre en utilisant Lego Mindstorms pour un prototypage intensif de capteurs,"['Une', 'approche', 'de', 'la', 'science', 'de', 'la', 'conception', 'pour', 'le', 'contrôle', 'interactif', 'du', 'climat', 'de', 'la', 'serre', 'en', 'utilisant', 'Lego', 'Mindstorms', 'pour', 'un', 'prototypage', 'intensif', 'de', 'capteurs']","[(0, 3), (3, 12), (12, 15), (15, 18), (18, 26), (26, 29), (29, 32), (32, 43), (43, 48), (48, 51), (51, 60), (60, 71), (71, 74), (74, 81), (81, 84), (84, 87), (87, 93), (93, 96), (96, 106), (106, 111), (111, 122), (122, 127), (127, 130), (130, 142), (142, 151), (151, 154), (154, 163)]","['Une', 'approche', 'de', 'la', 'science', 'de', 'la', 'conception', 'pour', 'le', 'contrôle', 'interactif', 'du', 'climat', 'de', 'la', 'serre', 'en', 'utilisant', 'Lego', 'Mindstorms', 'pour', 'un', 'prototypage', 'intensif', 'de', 'capteurs']","[(0, 3), (3, 12), (12, 15), (15, 18), (18, 26), (26, 29), (29, 32), (32, 43), (43, 48), (48, 51), (51, 60), (60, 71), (71, 74), (74, 81), (81, 84), (84, 87), (87, 93), (93, 96), (96, 106), (106, 111), (111, 122), (122, 127), (127, 130), (130, 142), (142, 151), (151, 154), (154, 163)]"
1463380,8962,1,"In this paper, we describe a design science framework for the use of interactive, sensor-intensive prototypes to develop interactive greenhouse climate management systems.","Dans cet article, nous décrivons un cadre de science de la conception pour l'utilisation de prototypes interactifs à forte intensité de capteurs afin de développer des systèmes interactifs de gestion du climat des serres.","Dans cet article, nous décrivons un cadre scientifique de conception pour l'utilisation de prototypes interactifs à forte intensité de capteurs afin de développer des systèmes interactifs de gestion du climat des serres.","['Dans', 'cet', 'article,', 'nous', 'décrivons', 'un', 'cadre', 'de', 'science', 'de', 'la', 'conception', 'pour', ""l'utilisation"", 'de', 'prototypes', 'interactifs', 'à', 'forte', 'intensité', 'de', 'capteurs', 'afin', 'de', 'développer', 'des', 'systèmes', 'interactifs', 'de', 'gestion', 'du', 'climat', 'des', 'serres.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 32), (32, 35), (35, 41), (41, 44), (44, 52), (52, 55), (55, 58), (58, 69), (69, 74), (74, 88), (88, 91), (91, 102), (102, 114), (114, 116), (116, 122), (122, 132), (132, 135), (135, 144), (144, 149), (149, 152), (152, 163), (163, 167), (167, 176), (176, 188), (188, 191), (191, 199), (199, 202), (202, 209), (209, 213), (213, 221)]","['Dans', 'cet', 'article,', 'nous', 'décrivons', 'un', 'cadre', 'scientifique', 'de', 'conception', 'pour', ""l'utilisation"", 'de', 'prototypes', 'interactifs', 'à', 'forte', 'intensité', 'de', 'capteurs', 'afin', 'de', 'développer', 'des', 'systèmes', 'interactifs', 'de', 'gestion', 'du', 'climat', 'des', 'serres.']","[(0, 4), (4, 8), (8, 17), (17, 22), (22, 32), (32, 35), (35, 41), (41, 54), (54, 57), (57, 68), (68, 73), (73, 87), (87, 90), (90, 101), (101, 113), (113, 115), (115, 121), (121, 131), (131, 134), (134, 143), (143, 148), (148, 151), (151, 162), (162, 166), (166, 175), (175, 187), (187, 190), (190, 198), (198, 201), (201, 208), (208, 212), (212, 220)]"
1463380,8962,2,"We emphasize the ways in which design science, and in particular what we call micro information systems, may enhance the human-computer interaction (HCI) aspects of emission control performance through better interactive control interfaces and the utilization of sensor network technology.","Nous mettons l'accent sur la façon dont la science de la conception, et en particulier ce que nous appelons les microsystèmes d'information, peut améliorer les aspects de l'interaction homme-machine (IHM) de la performance du contrôle des émissions grâce à de meilleures interfaces de contrôle interactives et à l'utilisation de la technologie des réseaux de capteurs.","Nous mettons l'accent sur la façon dont la science de la conception, et en particulier ce que nous appelons les microsystèmes d'information, peut améliorer les aspects de l'interaction homme-machine concernant la performance du contrôle des émissions grâce à de meilleures interfaces de contrôle interactives et à l'utilisation de la technologie des réseaux de capteurs.","['Nous', 'mettons', ""l'accent"", 'sur', 'la', 'façon', 'dont', 'la', 'science', 'de', 'la', 'conception,', 'et', 'en', 'particulier', 'ce', 'que', 'nous', 'appelons', 'les', 'microsystèmes', ""d'information,"", 'peut', 'améliorer', 'les', 'aspects', 'de', ""l'interaction"", 'homme-machine', '(IHM)', 'de', 'la', 'performance', 'du', 'contrôle', 'des', 'émissions', 'grâce', 'à', 'de', 'meilleures', 'interfaces', 'de', 'contrôle', 'interactives', 'et', 'à', ""l'utilisation"", 'de', 'la', 'technologie', 'des', 'réseaux', 'de', 'capteurs.']","[(0, 4), (4, 12), (12, 21), (21, 25), (25, 28), (28, 34), (34, 39), (39, 42), (42, 50), (50, 53), (53, 56), (56, 68), (68, 71), (71, 74), (74, 86), (86, 89), (89, 93), (93, 98), (98, 107), (107, 111), (111, 125), (125, 140), (140, 145), (145, 155), (155, 159), (159, 167), (167, 170), (170, 184), (184, 198), (198, 204), (204, 207), (207, 210), (210, 222), (222, 225), (225, 234), (234, 238), (238, 248), (248, 254), (254, 256), (256, 259), (259, 270), (270, 281), (281, 284), (284, 293), (293, 306), (306, 309), (309, 311), (311, 325), (325, 328), (328, 331), (331, 343), (343, 347), (347, 355), (355, 358), (358, 368)]","['Nous', 'mettons', ""l'accent"", 'sur', 'la', 'façon', 'dont', 'la', 'science', 'de', 'la', 'conception,', 'et', 'en', 'particulier', 'ce', 'que', 'nous', 'appelons', 'les', 'microsystèmes', ""d'information,"", 'peut', 'améliorer', 'les', 'aspects', 'de', ""l'interaction"", 'homme-machine', 'concernant', 'la', 'performance', 'du', 'contrôle', 'des', 'émissions', 'grâce', 'à', 'de', 'meilleures', 'interfaces', 'de', 'contrôle', 'interactives', 'et', 'à', ""l'utilisation"", 'de', 'la', 'technologie', 'des', 'réseaux', 'de', 'capteurs.']","[(0, 4), (4, 12), (12, 21), (21, 25), (25, 28), (28, 34), (34, 39), (39, 42), (42, 50), (50, 53), (53, 56), (56, 68), (68, 71), (71, 74), (74, 86), (86, 89), (89, 93), (93, 98), (98, 107), (107, 111), (111, 125), (125, 140), (140, 145), (145, 155), (155, 159), (159, 167), (167, 170), (170, 184), (184, 198), (198, 209), (209, 212), (212, 224), (224, 227), (227, 236), (236, 240), (240, 250), (250, 256), (256, 258), (258, 261), (261, 272), (272, 283), (283, 286), (286, 295), (295, 308), (308, 311), (311, 313), (313, 327), (327, 330), (330, 333), (333, 345), (345, 349), (349, 357), (357, 360), (360, 370)]"
1463380,8962,3,"By applying guidelines suggested in design science to the case studied, we identify a number of interactive prototypes that successively address core issues in this particular setting.","En appliquant les lignes directrices suggérées par la science de la conception au cas étudié, nous identifions un certain nombre de prototypes interactifs qui abordent successivement des questions fondamentales dans ce contexte particulier.","En appliquant les lignes directrices suggérées par la science de la conception au cas étudié, nous identifions un certain nombre de prototypes interactifs qui abordent successivement des questions fondamentales dans ce contexte particulier.","['En', 'appliquant', 'les', 'lignes', 'directrices', 'suggérées', 'par', 'la', 'science', 'de', 'la', 'conception', 'au', 'cas', 'étudié,', 'nous', 'identifions', 'un', 'certain', 'nombre', 'de', 'prototypes', 'interactifs', 'qui', 'abordent', 'successivement', 'des', 'questions', 'fondamentales', 'dans', 'ce', 'contexte', 'particulier.']","[(0, 2), (2, 13), (13, 17), (17, 24), (24, 36), (36, 46), (46, 50), (50, 53), (53, 61), (61, 64), (64, 67), (67, 78), (78, 81), (81, 85), (85, 93), (93, 98), (98, 110), (110, 113), (113, 121), (121, 128), (128, 131), (131, 142), (142, 154), (154, 158), (158, 167), (167, 182), (182, 186), (186, 196), (196, 210), (210, 215), (215, 218), (218, 227), (227, 240)]","['En', 'appliquant', 'les', 'lignes', 'directrices', 'suggérées', 'par', 'la', 'science', 'de', 'la', 'conception', 'au', 'cas', 'étudié,', 'nous', 'identifions', 'un', 'certain', 'nombre', 'de', 'prototypes', 'interactifs', 'qui', 'abordent', 'successivement', 'des', 'questions', 'fondamentales', 'dans', 'ce', 'contexte', 'particulier.']","[(0, 2), (2, 13), (13, 17), (17, 24), (24, 36), (36, 46), (46, 50), (50, 53), (53, 61), (61, 64), (64, 67), (67, 78), (78, 81), (81, 85), (85, 93), (93, 98), (98, 110), (110, 113), (113, 121), (121, 128), (128, 131), (131, 142), (142, 154), (154, 158), (158, 167), (167, 182), (182, 186), (186, 196), (196, 210), (210, 215), (215, 218), (218, 227), (227, 240)]"
1463380,8962,4,"Starting from a simple human-computer interaction with a one-sensor-one-output prototype made in Lego Mindstorms NXT, we end up with a custom made sensor that addresses interaction with our particular user profile: the gardener.","En partant d'une simple interaction homme-machine avec un prototype à un capteur et une sortie réalisé en Lego Mindstorms NXT, nous aboutissons à un capteur sur mesure qui permet d'interagir avec notre profil d'utilisateur particulier : le jardinier.","En partant d'une simple interaction homme-machine avec un prototype doté de capteur et une sortie réalisé en Lego Mindstorms NXT, nous aboutissons à un capteur sur mesure qui permet d'interagir avec notre profil d'utilisateur particulier : le jardinier.","['En', 'partant', ""d'une"", 'simple', 'interaction', 'homme-machine', 'avec', 'un', 'prototype', 'à', 'un', 'capteur', 'et', 'une', 'sortie', 'réalisé', 'en', 'Lego', 'Mindstorms', 'NXT,', 'nous', 'aboutissons', 'à', 'un', 'capteur', 'sur', 'mesure', 'qui', 'permet', ""d'interagir"", 'avec', 'notre', 'profil', ""d'utilisateur"", 'particulier', ':', 'le', 'jardinier.']","[(0, 2), (2, 10), (10, 16), (16, 23), (23, 35), (35, 49), (49, 54), (54, 57), (57, 67), (67, 69), (69, 72), (72, 80), (80, 83), (83, 87), (87, 94), (94, 102), (102, 105), (105, 110), (110, 121), (121, 126), (126, 131), (131, 143), (143, 145), (145, 148), (148, 156), (156, 160), (160, 167), (167, 171), (171, 178), (178, 190), (190, 195), (195, 201), (201, 208), (208, 222), (222, 234), (234, 236), (236, 239), (239, 250)]","['En', 'partant', ""d'une"", 'simple', 'interaction', 'homme-machine', 'avec', 'un', 'prototype', 'doté', 'de', 'capteur', 'et', 'une', 'sortie', 'réalisé', 'en', 'Lego', 'Mindstorms', 'NXT,', 'nous', 'aboutissons', 'à', 'un', 'capteur', 'sur', 'mesure', 'qui', 'permet', ""d'interagir"", 'avec', 'notre', 'profil', ""d'utilisateur"", 'particulier', ':', 'le', 'jardinier.']","[(0, 2), (2, 10), (10, 16), (16, 23), (23, 35), (35, 49), (49, 54), (54, 57), (57, 67), (67, 72), (72, 75), (75, 83), (83, 86), (86, 90), (90, 97), (97, 105), (105, 108), (108, 113), (113, 124), (124, 129), (129, 134), (134, 146), (146, 148), (148, 151), (151, 159), (159, 163), (163, 170), (170, 174), (174, 181), (181, 193), (193, 198), (198, 204), (204, 211), (211, 225), (225, 237), (237, 239), (239, 242), (242, 253)]"
1463380,8962,5,"Thus, we provide a reference platform for combining micro information systems and human-computer interaction in design science research into environmental sustainability research.","Ainsi, nous fournissons une plateforme de référence pour combiner les microsystèmes d'information et l'interaction homme-machine dans la recherche en sciences de la conception pour la recherche sur la durabilité environnementale.","Ainsi, nous fournissons une plateforme de référence pour combiner les microsystèmes d'information et l'interaction homme-machine dans la recherche en sciences de la conception pour la recherche sur la durabilité environnementale.","['Ainsi,', 'nous', 'fournissons', 'une', 'plateforme', 'de', 'référence', 'pour', 'combiner', 'les', 'microsystèmes', ""d'information"", 'et', ""l'interaction"", 'homme-machine', 'dans', 'la', 'recherche', 'en', 'sciences', 'de', 'la', 'conception', 'pour', 'la', 'recherche', 'sur', 'la', 'durabilité', 'environnementale.']","[(0, 6), (6, 11), (11, 23), (23, 27), (27, 38), (38, 41), (41, 51), (51, 56), (56, 65), (65, 69), (69, 83), (83, 97), (97, 100), (100, 114), (114, 128), (128, 133), (133, 136), (136, 146), (146, 149), (149, 158), (158, 161), (161, 164), (164, 175), (175, 180), (180, 183), (183, 193), (193, 197), (197, 200), (200, 211), (211, 229)]","['Ainsi,', 'nous', 'fournissons', 'une', 'plateforme', 'de', 'référence', 'pour', 'combiner', 'les', 'microsystèmes', ""d'information"", 'et', ""l'interaction"", 'homme-machine', 'dans', 'la', 'recherche', 'en', 'sciences', 'de', 'la', 'conception', 'pour', 'la', 'recherche', 'sur', 'la', 'durabilité', 'environnementale.']","[(0, 6), (6, 11), (11, 23), (23, 27), (27, 38), (38, 41), (41, 51), (51, 56), (56, 65), (65, 69), (69, 83), (83, 97), (97, 100), (100, 114), (114, 128), (128, 133), (133, 136), (136, 146), (146, 149), (149, 158), (158, 161), (161, 164), (164, 175), (175, 180), (180, 183), (183, 193), (193, 197), (197, 200), (200, 211), (211, 229)]"
1674140,2038,0,Machine Translation,Traduction automatique,La traduction automatique,"['Traduction', 'automatique']","[(0, 10), (10, 22)]","['La', 'traduction', 'automatique']","[(0, 2), (2, 13), (13, 25)]"
1674140,2038,1,"The dream of a universal translation device goes back many decades, long before Douglas Adams’s fictional Babel fish provided this service in The Hitchhiker’s Guide to the Galaxy.","Le rêve d’un dispositif de traduction universel remonte à de nombreuses décennies, bien avant que le poisson fictif Babel de Douglas Adams fournisse ce service dans The Hitchhiker’s Guide to the Galaxy.","Le rêve d’un dispositif de traduction universel remonte à de nombreuses décennies, bien avant que le poisson Babel imaginaire de Douglas Adams ne fournisse ce service dans Le Guide du voyageur galactique.","['Le', 'rêve', 'd’un', 'dispositif', 'de', 'traduction', 'universel', 'remonte', 'à', 'de', 'nombreuses', 'décennies,', 'bien', 'avant', 'que', 'le', 'poisson', 'fictif', 'Babel', 'de', 'Douglas', 'Adams', 'fournisse', 'ce', 'service', 'dans', 'The', 'Hitchhiker’s', 'Guide', 'to', 'the', 'Galaxy.']","[(0, 2), (2, 7), (7, 12), (12, 23), (23, 26), (26, 37), (37, 47), (47, 55), (55, 57), (57, 60), (60, 71), (71, 82), (82, 87), (87, 93), (93, 97), (97, 100), (100, 108), (108, 115), (115, 121), (121, 124), (124, 132), (132, 138), (138, 148), (148, 151), (151, 159), (159, 164), (164, 168), (168, 181), (181, 187), (187, 190), (190, 194), (194, 202)]","['Le', 'rêve', 'd’un', 'dispositif', 'de', 'traduction', 'universel', 'remonte', 'à', 'de', 'nombreuses', 'décennies,', 'bien', 'avant', 'que', 'le', 'poisson', 'Babel', 'imaginaire', 'de', 'Douglas', 'Adams', 'ne', 'fournisse', 'ce', 'service', 'dans', 'Le', 'Guide', 'du', 'voyageur', 'galactique.']","[(0, 2), (2, 7), (7, 12), (12, 23), (23, 26), (26, 37), (37, 47), (47, 55), (55, 57), (57, 60), (60, 71), (71, 82), (82, 87), (87, 93), (93, 97), (97, 100), (100, 108), (108, 114), (114, 125), (125, 128), (128, 136), (136, 142), (142, 145), (145, 155), (155, 158), (158, 166), (166, 171), (171, 174), (174, 180), (180, 183), (183, 192), (192, 204)]"
1674140,2038,2,"Since the advent of computers, research has focused on the design of digital machine translation tools—computer programs capable of automatically translating a text from a source language to a target language.","Depuis l’avènement des ordinateurs, la recherche s’est concentrée sur la conception d’outils numériques de traduction automatique — des programmes informatiques capables de traduire automatiquement un texte d’une langue source vers une langue cible.","Depuis l’avènement des ordinateurs, la recherche s’est concentrée sur la conception d’outils numériques de traduction automatique — des programmes informatiques capables de traduire automatiquement un texte d’une langue source vers une langue cible.","['Depuis', 'l’avènement', 'des', 'ordinateurs,', 'la', 'recherche', 's’est', 'concentrée', 'sur', 'la', 'conception', 'd’outils', 'numériques', 'de', 'traduction', 'automatique', '—', 'des', 'programmes', 'informatiques', 'capables', 'de', 'traduire', 'automatiquement', 'un', 'texte', 'd’une', 'langue', 'source', 'vers', 'une', 'langue', 'cible.']","[(0, 6), (6, 18), (18, 22), (22, 35), (35, 38), (38, 48), (48, 54), (54, 65), (65, 69), (69, 72), (72, 83), (83, 92), (92, 103), (103, 106), (106, 117), (117, 129), (129, 131), (131, 135), (135, 146), (146, 160), (160, 169), (169, 172), (172, 181), (181, 197), (197, 200), (200, 206), (206, 212), (212, 219), (219, 226), (226, 231), (231, 235), (235, 242), (242, 249)]","['Depuis', 'l’avènement', 'des', 'ordinateurs,', 'la', 'recherche', 's’est', 'concentrée', 'sur', 'la', 'conception', 'd’outils', 'numériques', 'de', 'traduction', 'automatique', '—', 'des', 'programmes', 'informatiques', 'capables', 'de', 'traduire', 'automatiquement', 'un', 'texte', 'd’une', 'langue', 'source', 'vers', 'une', 'langue', 'cible.']","[(0, 6), (6, 18), (18, 22), (22, 35), (35, 38), (38, 48), (48, 54), (54, 65), (65, 69), (69, 72), (72, 83), (83, 92), (92, 103), (103, 106), (106, 117), (117, 129), (129, 131), (131, 135), (135, 146), (146, 160), (160, 169), (169, 172), (172, 181), (181, 197), (197, 200), (200, 206), (206, 212), (212, 219), (219, 226), (226, 231), (231, 235), (235, 242), (242, 249)]"
1674140,2038,3,This has become one of the most fundamental tasks of artificial intelligence.,C’est devenu l’une des tâches les plus fondamentales de l’intelligence artificielle.,C’est devenu l’une des tâches les plus fondamentales de l’intelligence artificielle.,"['C’est', 'devenu', 'l’une', 'des', 'tâches', 'les', 'plus', 'fondamentales', 'de', 'l’intelligence', 'artificielle.']","[(0, 5), (5, 12), (12, 18), (18, 22), (22, 29), (29, 33), (33, 38), (38, 52), (52, 55), (55, 70), (70, 84)]","['C’est', 'devenu', 'l’une', 'des', 'tâches', 'les', 'plus', 'fondamentales', 'de', 'l’intelligence', 'artificielle.']","[(0, 5), (5, 12), (12, 18), (18, 22), (22, 29), (29, 33), (33, 38), (38, 52), (52, 55), (55, 70), (70, 84)]"
1674140,2038,4,"This volume in the MIT Press Essential Knowledge series offers a concise, nontechnical overview of the development of machine translation, including the different approaches, evaluation issues, and market potential.","Ce volume de la série MIT Press Essential Knowledge offre un aperçu concis et non technique du développement de la traduction automatique, y compris les différentes approches, les questions d’évaluation et le potentiel du marché.","Ce volume de la série MIT Press Essential Knowledge offre un aperçu concis et non technique du développement de la traduction automatique, portant sur les différentes approches à la traduction automatique, les questions d’évaluation et le potentiel commercial.","['Ce', 'volume', 'de', 'la', 'série', 'MIT', 'Press', 'Essential', 'Knowledge', 'offre', 'un', 'aperçu', 'concis', 'et', 'non', 'technique', 'du', 'développement', 'de', 'la', 'traduction', 'automatique,', 'y', 'compris', 'les', 'différentes', 'approches,', 'les', 'questions', 'd’évaluation', 'et', 'le', 'potentiel', 'du', 'marché.']","[(0, 2), (2, 9), (9, 12), (12, 15), (15, 21), (21, 25), (25, 31), (31, 41), (41, 51), (51, 57), (57, 60), (60, 67), (67, 74), (74, 77), (77, 81), (81, 91), (91, 94), (94, 108), (108, 111), (111, 114), (114, 125), (125, 138), (138, 140), (140, 148), (148, 152), (152, 164), (164, 175), (175, 179), (179, 189), (189, 202), (202, 205), (205, 208), (208, 218), (218, 221), (221, 229)]","['Ce', 'volume', 'de', 'la', 'série', 'MIT', 'Press', 'Essential', 'Knowledge', 'offre', 'un', 'aperçu', 'concis', 'et', 'non', 'technique', 'du', 'développement', 'de', 'la', 'traduction', 'automatique,', 'portant', 'sur', 'les', 'différentes', 'approches', 'à', 'la', 'traduction', 'automatique,', 'les', 'questions', 'd’évaluation', 'et', 'le', 'potentiel', 'commercial.']","[(0, 2), (2, 9), (9, 12), (12, 15), (15, 21), (21, 25), (25, 31), (31, 41), (41, 51), (51, 57), (57, 60), (60, 67), (67, 74), (74, 77), (77, 81), (81, 91), (91, 94), (94, 108), (108, 111), (111, 114), (114, 125), (125, 138), (138, 146), (146, 150), (150, 154), (154, 166), (166, 176), (176, 178), (178, 181), (181, 192), (192, 205), (205, 209), (209, 219), (219, 232), (232, 235), (235, 238), (238, 248), (248, 260)]"
1674140,2038,5,"The main approaches are presented from a largely historical perspective and in an intuitive manner, allowing the reader to understand the main principles without knowing the mathematical details.","Les approches principales sont présentées d’un point de vue largement historique et d’une manière intuitive, permettant au lecteur de comprendre les principes principaux sans connaître les détails mathématiques.","Les approches principales sont présentées dans une perspective largement historique et d’une manière intuitive, permettant au lecteur d'en comprendre les principes fondamentaux sans en connaître les détails mathématiques.","['Les', 'approches', 'principales', 'sont', 'présentées', 'd’un', 'point', 'de', 'vue', 'largement', 'historique', 'et', 'd’une', 'manière', 'intuitive,', 'permettant', 'au', 'lecteur', 'de', 'comprendre', 'les', 'principes', 'principaux', 'sans', 'connaître', 'les', 'détails', 'mathématiques.']","[(0, 3), (3, 13), (13, 25), (25, 30), (30, 41), (41, 46), (46, 52), (52, 55), (55, 59), (59, 69), (69, 80), (80, 83), (83, 89), (89, 97), (97, 108), (108, 119), (119, 122), (122, 130), (130, 133), (133, 144), (144, 148), (148, 158), (158, 169), (169, 174), (174, 184), (184, 188), (188, 196), (196, 211)]","['Les', 'approches', 'principales', 'sont', 'présentées', 'dans', 'une', 'perspective', 'largement', 'historique', 'et', 'd’une', 'manière', 'intuitive,', 'permettant', 'au', 'lecteur', ""d'en"", 'comprendre', 'les', 'principes', 'fondamentaux', 'sans', 'en', 'connaître', 'les', 'détails', 'mathématiques.']","[(0, 3), (3, 13), (13, 25), (25, 30), (30, 41), (41, 46), (46, 50), (50, 62), (62, 72), (72, 83), (83, 86), (86, 92), (92, 100), (100, 111), (111, 122), (122, 125), (125, 133), (133, 138), (138, 149), (149, 153), (153, 163), (163, 176), (176, 181), (181, 184), (184, 194), (194, 198), (198, 206), (206, 221)]"
1674140,2038,6,The book begins by discussing problems that must be solved during the development of a machine translation system and offering a brief overview of the evolution of the field.,Le livre commence par discuter des problèmes qui doivent être résolus lors du développement d’un système de traduction automatique et offrir un bref aperçu de l’évolution du domaine.,Le livre commence par discuter des problèmes qui doivent être résolus lors du développement d’un système de traduction automatique et offrir un bref aperçu de l’évolution du domaine.,"['Le', 'livre', 'commence', 'par', 'discuter', 'des', 'problèmes', 'qui', 'doivent', 'être', 'résolus', 'lors', 'du', 'développement', 'd’un', 'système', 'de', 'traduction', 'automatique', 'et', 'offrir', 'un', 'bref', 'aperçu', 'de', 'l’évolution', 'du', 'domaine.']","[(0, 2), (2, 8), (8, 17), (17, 21), (21, 30), (30, 34), (34, 44), (44, 48), (48, 56), (56, 61), (61, 69), (69, 74), (74, 77), (77, 91), (91, 96), (96, 104), (104, 107), (107, 118), (118, 130), (130, 133), (133, 140), (140, 143), (143, 148), (148, 155), (155, 158), (158, 170), (170, 173), (173, 182)]","['Le', 'livre', 'commence', 'par', 'discuter', 'des', 'problèmes', 'qui', 'doivent', 'être', 'résolus', 'lors', 'du', 'développement', 'd’un', 'système', 'de', 'traduction', 'automatique', 'et', 'offrir', 'un', 'bref', 'aperçu', 'de', 'l’évolution', 'du', 'domaine.']","[(0, 2), (2, 8), (8, 17), (17, 21), (21, 30), (30, 34), (34, 44), (44, 48), (48, 56), (56, 61), (61, 69), (69, 74), (74, 77), (77, 91), (91, 96), (96, 104), (104, 107), (107, 118), (118, 130), (130, 133), (133, 140), (140, 143), (143, 148), (148, 155), (155, 158), (158, 170), (170, 173), (173, 182)]"
1674140,2038,7,"It then takes up the history of machine translation in more detail, describing its pre-digital beginnings, rule-based approaches, the 1966 ALPAC (Automatic Language Processing Advisory Committee) report and its consequences, the advent of parallel corpora, the example-based paradigm, the statistical paradigm, the segment-based approach, the introduction of more linguistic knowledge into the systems, and the latest approaches based on deep learning.","Il reprend ensuite plus en détail l’histoire de la traduction automatique, décrivant ses débuts prénumériques, ses approches fondées sur des règles, le rapport de 1966 ALPAC (Automatic Language Processing Advisory Committee) et ses conséquences, l’avènement de corpus parallèles, le paradigme basé sur l’exemple, le paradigme statistique, l’approche par segment, l’introduction de plus de connaissances linguistiques dans les systèmes, et les dernières approches basées sur l’apprentissage profond.","Il reprend ensuite plus en détail l’histoire de la traduction automatique, décrivant ses débuts pré-numériques, ses approches fondées sur des règles, le rapport de ALPAC (Automatic Language Processing Advisory Committee) de 1966 et ses conséquences, l’avènement de corpus parallèles, le paradigme basé sur l’exemple, le paradigme statistique, l’approche par segment, l’introduction de plus de connaissances linguistiques dans les systèmes, et les dernières approches basées sur l’apprentissage profond.","['Il', 'reprend', 'ensuite', 'plus', 'en', 'détail', 'l’histoire', 'de', 'la', 'traduction', 'automatique,', 'décrivant', 'ses', 'débuts', 'prénumériques,', 'ses', 'approches', 'fondées', 'sur', 'des', 'règles,', 'le', 'rapport', 'de', '1966', 'ALPAC', '(Automatic', 'Language', 'Processing', 'Advisory', 'Committee)', 'et', 'ses', 'conséquences,', 'l’avènement', 'de', 'corpus', 'parallèles,', 'le', 'paradigme', 'basé', 'sur', 'l’exemple,', 'le', 'paradigme', 'statistique,', 'l’approche', 'par', 'segment,', 'l’introduction', 'de', 'plus', 'de', 'connaissances', 'linguistiques', 'dans', 'les', 'systèmes,', 'et', 'les', 'dernières', 'approches', 'basées', 'sur', 'l’apprentissage', 'profond.']","[(0, 2), (2, 10), (10, 18), (18, 23), (23, 26), (26, 33), (33, 44), (44, 47), (47, 50), (50, 61), (61, 74), (74, 84), (84, 88), (88, 95), (95, 110), (110, 114), (114, 124), (124, 132), (132, 136), (136, 140), (140, 148), (148, 151), (151, 159), (159, 162), (162, 167), (167, 173), (173, 184), (184, 193), (193, 204), (204, 213), (213, 224), (224, 227), (227, 231), (231, 245), (245, 257), (257, 260), (260, 267), (267, 279), (279, 282), (282, 292), (292, 297), (297, 301), (301, 312), (312, 315), (315, 325), (325, 338), (338, 349), (349, 353), (353, 362), (362, 377), (377, 380), (380, 385), (385, 388), (388, 402), (402, 416), (416, 421), (421, 425), (425, 435), (435, 438), (438, 442), (442, 452), (452, 462), (462, 469), (469, 473), (473, 489), (489, 498)]","['Il', 'reprend', 'ensuite', 'plus', 'en', 'détail', 'l’histoire', 'de', 'la', 'traduction', 'automatique,', 'décrivant', 'ses', 'débuts', 'pré-numériques,', 'ses', 'approches', 'fondées', 'sur', 'des', 'règles,', 'le', 'rapport', 'de', 'ALPAC', '(Automatic', 'Language', 'Processing', 'Advisory', 'Committee)', 'de', '1966', 'et', 'ses', 'conséquences,', 'l’avènement', 'de', 'corpus', 'parallèles,', 'le', 'paradigme', 'basé', 'sur', 'l’exemple,', 'le', 'paradigme', 'statistique,', 'l’approche', 'par', 'segment,', 'l’introduction', 'de', 'plus', 'de', 'connaissances', 'linguistiques', 'dans', 'les', 'systèmes,', 'et', 'les', 'dernières', 'approches', 'basées', 'sur', 'l’apprentissage', 'profond.']","[(0, 2), (2, 10), (10, 18), (18, 23), (23, 26), (26, 33), (33, 44), (44, 47), (47, 50), (50, 61), (61, 74), (74, 84), (84, 88), (88, 95), (95, 111), (111, 115), (115, 125), (125, 133), (133, 137), (137, 141), (141, 149), (149, 152), (152, 160), (160, 163), (163, 169), (169, 180), (180, 189), (189, 200), (200, 209), (209, 220), (220, 223), (223, 228), (228, 231), (231, 235), (235, 249), (249, 261), (261, 264), (264, 271), (271, 283), (283, 286), (286, 296), (296, 301), (301, 305), (305, 316), (316, 319), (319, 329), (329, 342), (342, 353), (353, 357), (357, 366), (366, 381), (381, 384), (384, 389), (389, 392), (392, 406), (406, 420), (420, 425), (425, 429), (429, 439), (439, 442), (442, 446), (446, 456), (456, 466), (466, 473), (473, 477), (477, 493), (493, 502)]"
